Player,Year,Tm,G,PTS,TRB,AST,Team_PTS,Team_Opp_PTS,game_result,game_location
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,106,90,W,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,97,84,W,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,105,94,W,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,99,103,L,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,120,105,W,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,113,93,W,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,98,113,L,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,127,89,W,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,101,83,W,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,102,93,W,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,110,99,W,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,86,93,L,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,103,105,L,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,110,79,W,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,120,112,W,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,89,79,W,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,128,125,W,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,123,108,W,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,92,106,L,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,117,92,W,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,95,92,W,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,108,90,W,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,111,89,W,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,98,106,L,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,87,86,W,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,114,88,W,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,104,99,W,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,90,99,L,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,78,117,L,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,113,108,W,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,113,100,W,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,99,91,W,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,101,93,W,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,92,99,L,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,106,91,W,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,96,99,L,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,86,84,W,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,106,101,W,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,94,73,W,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,97,89,W,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,94,82,W,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,114,111,W,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,118,88,W,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,100,108,L,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,95,93,W,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,96,91,W,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,82,103,L,Home
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,91,104,L,Away
James Jones,2015.0,CLE,57.0,250.0,62.0,24.0,97,105,L,Home
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,89,106,L,Away
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,90,93,L,Away
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,102,91,W,Home
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,85,116,L,Away
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,88,100,L,Away
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,89,91,L,Home
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,101,93,W,Home
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,78,85,L,Away
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,109,94,W,Away
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,89,96,L,Home
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,65,69,L,Home
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,81,98,L,Away
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,100,107,L,Away
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,92,94,L,Home
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,86,91,L,Home
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,97,82,W,Home
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,105,78,W,Home
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,104,112,L,Away
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,103,91,W,Away
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,96,94,W,Away
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,114,101,W,Home
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,103,94,W,Home
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,111,92,W,Away
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,112,88,W,Home
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,104,92,W,Away
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,109,114,L,Away
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,104,103,W,Away
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,99,101,L,Home
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,111,115,L,Home
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,114,106,W,Away
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,98,75,W,Home
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,107,112,L,Away
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,137,134,W,Home
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,109,102,W,Home
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,91,117,L,Away
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,83,104,L,Away
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,99,94,W,Home
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,101,112,L,Away
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,127,115,W,Home
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,127,99,W,Away
Perry Jones,2015.0,OKC,43.0,184.0,76.0,18.0,94,86,W,Away
